City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
605,Kamennogorsk,RU,60.9545,29.1339,59.81,68,100,5.39,overcast clouds
606,Xai-Xai,MZ,-25.0519,33.6442,70.75,60,98,7.83,overcast clouds
607,Culasi,PH,11.4272,122.056,80.96,84,65,2.8,broken clouds
608,Uvalde,US,29.3669,-99.767,73.53,68,90,17.36,overcast clouds
609,San Rafael,AR,-34.6177,-68.3301,63.57,29,97,4.88,overcast clouds
610,Gewane,ET,10.1664,40.6453,100.99,14,71,11.63,broken clouds
611,Khandyga,RU,62.6667,135.6,45.3,93,47,2.28,moderate rain
612,Buala,SB,-8.145,159.5921,79.2,86,62,6.31,light rain
613,Methoni,GR,36.8197,21.7049,79.21,68,7,19.3,clear sky
614,Port Said,EG,31.2565,32.2841,74.88,81,0,21.65,clear sky
615,Zaysan,KZ,47.4667,84.8667,67.73,29,4,9.08,clear sky
616,Senno,RU,59.5336,33.9167,57.52,34,100,1.34,overcast clouds
617,Baykit,RU,61.67,96.37,52.39,62,97,3.98,overcast clouds
618,Los Llanos De Aridane,ES,28.6585,-17.9182,67.75,79,75,10.42,broken clouds
619,Kenai,US,60.5544,-151.2583,46.15,85,93,8.48,overcast clouds
620,Buchanan,LR,5.8808,-10.0467,87.76,89,100,8.97,moderate rain
621,Komagane,JP,35.7296,137.9396,59.18,84,46,1.88,scattered clouds
622,Uga,NG,5.9358,7.0793,78.03,88,95,5.1,heavy intensity rain
623,Zemio,CF,5.0314,25.1361,90.36,44,81,5.28,broken clouds
624,Itaituba,BR,-4.2761,-55.9836,93.43,38,1,3.58,clear sky
625,Jasper,US,37.2001,-94.3502,64.45,73,1,1.99,clear sky
626,Zavodouspenskoye,RU,56.8626,65.0155,46.62,73,98,12.1,overcast clouds
627,Walvis Bay,NA,-22.9575,14.5053,74.35,40,0,22.91,clear sky
628,Tartus,SY,34.889,35.8866,85.5,54,0,7.27,clear sky
629,Road Town,VG,18.4167,-64.6167,84.2,73,9,16.33,clear sky
630,Manggar,ID,-2.8833,108.2667,82.2,75,100,4.5,overcast clouds
631,Hami,CN,42.8,93.45,82.15,8,0,16.62,clear sky
632,Salon-De-Provence,FR,43.6407,5.0954,80.04,42,0,11.5,clear sky
633,Clyde River,CA,70.4692,-68.5914,30.25,84,16,2.33,few clouds
634,Mwingi,KE,-0.9344,38.0601,74.25,56,93,6.11,overcast clouds
635,Ravar,IR,31.2656,56.8055,92.84,7,0,4.68,clear sky
636,Maniitsoq,GL,65.4167,-52.9,34.48,99,100,10.16,moderate rain
637,Qaqortoq,GL,60.7167,-46.0333,46.9,69,78,10.47,broken clouds
638,Junin,AR,-34.5838,-60.9433,60.69,48,93,12.68,light rain
639,Jacareacanga,BR,-6.2222,-57.7528,91.96,39,0,4.12,clear sky
640,Henderson,US,36.0397,-114.9819,82.0,11,1,3.98,clear sky
641,Pouembout,NC,-21.1333,164.9,65.95,68,83,6.13,broken clouds
642,Wagar,SD,16.1525,36.2032,110.08,7,1,10.33,clear sky
643,Northam,GB,51.0333,-4.2167,69.42,71,73,12.37,broken clouds
644,Ganta,LR,7.3022,-8.5308,82.63,69,94,3.06,light rain
645,Povenets,RU,62.8487,34.8262,53.33,54,100,7.49,light rain
646,Puerto Narino,CO,-3.7703,-70.3831,78.28,85,100,3.09,overcast clouds
647,Bata,GQ,1.8639,9.7658,83.46,80,98,9.93,light rain
648,Husavik,IS,66.0449,-17.3389,57.11,44,46,16.62,scattered clouds
649,Rawson,AR,-43.3002,-65.1023,46.71,69,100,11.54,overcast clouds
650,Floro,NO,61.5996,5.0328,74.23,82,20,6.91,few clouds
651,Xining,CN,36.6167,101.7667,50.05,71,94,2.55,overcast clouds
652,Vallenar,CL,-28.5708,-70.7581,80.83,12,1,3.04,clear sky
653,Kaspiysk,RU,42.8816,47.6392,73.58,60,0,13.0,clear sky
654,Marawi,PH,7.9986,124.2928,71.65,90,97,3.89,light rain
655,Takoradi,GH,4.8845,-1.7554,83.37,73,92,11.56,overcast clouds
656,Tsiroanomandidy,MG,-18.7667,46.0333,70.57,56,26,6.42,scattered clouds
657,Staunton,US,38.1496,-79.0717,66.96,55,75,1.01,broken clouds
658,Beian,NO,63.6559,9.5683,62.92,63,0,16.11,clear sky
659,Khorixas,NA,-20.3667,14.9667,82.96,11,68,6.82,broken clouds
660,Micheweni,TZ,-4.9667,39.8333,79.29,76,69,10.45,broken clouds
661,Luchegorsk,RU,46.4764,134.2569,48.27,93,30,4.32,scattered clouds
662,Kulhudhuffushi,MV,6.6221,73.07,83.21,75,96,20.2,overcast clouds
663,Bay Saint Louis,US,30.3088,-89.33,80.33,64,1,8.32,clear sky
664,Tucuma,BR,-0.1833,-50.05,83.91,72,25,3.47,light rain
665,Tolbazy,RU,54.0241,55.8825,57.96,80,92,10.07,overcast clouds
666,Ban Tak,TH,17.0432,99.0813,80.11,80,31,6.49,scattered clouds
667,Aklavik,CA,68.2191,-135.0107,32.0,86,90,14.97,overcast clouds
668,Maningrida,AU,-12.0667,134.2667,73.4,86,36,9.22,scattered clouds
669,Havelock,US,34.8791,-76.9013,71.02,65,0,4.0,clear sky
670,Begoro,GH,6.3871,-0.3774,83.34,67,91,4.03,light rain
671,Porto Novo,BJ,6.4965,2.6036,87.53,62,64,13.71,broken clouds
672,San Jose,US,37.3394,-121.895,73.02,74,1,3.44,haze
673,Manicore,BR,-5.8092,-61.3003,92.1,43,8,3.6,clear sky
674,Santa Fe,AR,-31.6333,-60.7,67.01,43,2,8.01,clear sky
675,Tarbagatay,RU,51.4803,107.3602,38.73,68,7,4.47,clear sky
676,Bosaso,SO,11.2842,49.1816,91.38,70,20,6.91,few clouds
677,Jinka,ET,5.65,36.65,76.14,56,59,2.42,broken clouds
678,Taguatinga,BR,-12.3857,-46.5711,92.07,23,7,6.2,clear sky
679,Seymchan,RU,62.8833,152.4333,41.18,86,67,5.55,broken clouds
680,Mangan,IN,27.5167,88.5333,75.2,93,100,0.38,overcast clouds
681,Abha,SA,18.2164,42.5053,81.73,13,2,15.05,clear sky
682,Honningsvag,NO,70.9821,25.9704,42.53,92,100,26.71,overcast clouds
683,Tursunzoda,TJ,38.5144,68.2333,86.88,38,4,7.99,clear sky
684,Paracuru,BR,-3.41,-39.0306,86.02,61,42,11.61,scattered clouds
685,Kargasok,RU,59.0556,80.8572,71.98,50,90,11.36,overcast clouds
686,Kharar,IN,30.7444,76.6478,86.88,37,85,7.83,overcast clouds
687,Moerai,PF,-22.4333,-151.3333,74.21,59,35,10.69,scattered clouds
688,Nguruka,TZ,-5.1092,31.0419,78.1,52,63,4.52,broken clouds
689,Plettenberg Bay,ZA,-34.0527,23.3716,58.8,70,48,9.84,scattered clouds
690,Chateaubelair,VC,13.2833,-61.25,81.01,73,98,15.37,overcast clouds
691,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,66.9,26,0,3.91,clear sky
692,San Policarpo,PH,12.1791,125.5072,80.73,86,100,5.97,overcast clouds
693,Miracema Do Tocantins,BR,-9.5618,-48.3967,90.52,31,1,5.77,clear sky
694,Shitanjing,CN,39.2342,106.3439,62.26,12,2,2.95,clear sky
695,Mardin,TR,37.3131,40.7436,85.12,14,0,12.62,clear sky
696,Pochutla,MX,15.7432,-96.4661,86.83,59,98,1.95,overcast clouds
697,Cape Coast,GH,5.1053,-1.2466,83.17,74,99,11.43,overcast clouds
698,Langsa,ID,4.4683,97.9683,76.89,96,100,2.1,light rain
699,Goundam,ML,16.4145,-3.6708,109.92,6,12,6.2,few clouds
700,Turka,UA,49.1541,23.0297,54.25,82,100,8.79,overcast clouds
